,time,linear_acceleration,angular_velocity
0,0.0,,
1,0.03336666666666667,,2.1909371361584427
2,0.06673333333333334,634.6455762740136,4.349551549513141
3,0.10010000000000001,-1921.7282298543828,-2.1868057664373763
4,0.13346666666666668,2535.638866785544,6.4376403961597335
5,0.16683333333333333,-2237.527068162199,-1.1728407293256917
6,0.20020000000000002,1561.1434474935436,4.137062739723026
7,0.23356666666666667,863.751017208563,7.07493147307597
8,0.26693333333333336,-2957.0390486998976,-2.982819419715736
9,0.3003,4109.828051048215,10.995902561593338
10,0.33366666666666667,1772.3677073760584,17.024241246892128
11,0.3670333333333334,576.1670056840431,18.983953012742376
12,0.40040000000000003,-1751.2751344527321,13.027356310101586
13,0.4337666666666667,-12462.767538591692,-29.362145239780435
14,0.46713333333333334,3604.448082849811,-17.102367696686112
15,0.5005000000000001,9044.906153293443,13.661992002419385
16,0.5338666666666667,-3229.0058601601177,2.6792027872638418
17,0.5672333333333334,521.3513465366361,4.452470534063613
18,0.6006,-1006.0855949540039,1.030480454046768
19,0.6339666666666667,2909.541950433129,10.92667988450399
20,0.6673333333333333,-2123.541147578033,3.7038980675634177
21,0.7007000000000001,6713.441996426935,26.538269248071
22,0.7340666666666668,-5103.6702446531435,9.1792005600051
23,0.7674333333333334,4430.0734970166295,24.247170558352515
24,0.8008000000000001,12004.987336524197,65.07962833565702
25,0.8341666666666667,-34606.9697798842,-52.6287534165145
26,0.8675333333333334,40274.89689565385,84.35789895368426
27,0.9009000000000001,-661.342166147653,82.10848166413685
28,0.9342666666666667,-53410.883340081535,-99.55748579567087
29,0.9676333333333333,-2135.1557029256114,-106.81977209750076
30,1.0010000000000001,25017.999143634355,-21.726271782250805
31,1.0343666666666667,-10167.167781453778,-56.307770080705424
32,1.0677333333333334,18674.793558147183,7.2106409002846705
33,1.1011,3027.760727050558,17.508936815261215
34,1.1344666666666667,-10432.614405902528,-17.97542275085656
35,1.1678333333333333,7079.558469644603,6.104217167982113
36,1.2012,-8963.334839516792,-24.38269473944682
37,1.2345666666666668,6665.0746626364535,-1.7128349457019723
38,1.2679333333333334,2968.1371860331674,8.3826639439317
39,1.3013000000000001,-16279.200257704799,-46.98763662678713
40,1.3346666666666667,5440.1329542577705,-28.484160285597838
41,1.3680333333333334,11851.007529317567,11.824567328560912
42,1.4014000000000002,4054.1733405007353,25.613991432676602
43,1.4347666666666667,-7549.143094328455,-0.06284253749925614
44,1.4681333333333335,-9889.23059977514,-33.69899554590885
45,1.5015,14649.889910126176,16.129546078407316
46,1.5348666666666668,3601.7952339109397,28.38030050975241
47,1.5682333333333334,-1321.1671951437852,23.886626155899457
48,1.6016000000000001,-3783.5553368279893,11.017652686090322
49,1.6349666666666667,7334.420727033149,35.964153358058226
50,1.6683333333333334,-1380.5305374637387,31.26856699040207
51,1.7017,-1906.9837748050732,24.782359859651574
52,1.7350666666666668,-144.59144362295868,24.290562254940117
53,1.7684333333333335,-12078.095038607513,-16.79055610607298
54,1.8018000000000003,-25187.39882094568,-102.4602340529527
55,1.8351666666666668,17578.62648531186,-42.67020648993161
56,1.8685333333333334,7448.736054848807,-17.33488609950134
57,1.9019000000000001,11832.718129571938,22.911633940259264
58,1.9352666666666667,-9485.895395633934,-9.352658587873703
59,1.9686333333333335,-542.993583809603,-11.199537885846569
60,2.0020000000000002,1694.7689527637467,-5.435135161699387
61,2.0353666666666665,4428.307563932774,9.626828383990935
62,2.0687333333333333,-9849.653299199108,-23.874710700271162
63,2.1021,6671.093949739964,-1.1843775582741385
64,2.135466666666667,4551.630501256007,14.297043208824999
65,2.1688333333333336,-155.5988358730232,13.767806257724432
66,2.2022,-4860.365174391653,-2.7637110360777934
67,2.2355666666666667,8158.168185926024,24.984594618397143
68,2.2689333333333335,-4612.3930286265495,9.296502801695853
69,2.3023000000000002,-5701.191806510892,-10.094910716202278
70,2.3356666666666666,5509.908602539561,8.645892923424098
71,2.3690333333333333,-8.545649777721858,8.616826680041497
72,2.4024,-5176.694147885053,-8.99061756743711
73,2.435766666666667,-1861.9682161004719,-15.323713674527077
74,2.4691333333333336,6786.7169805656085,7.759887064671679
75,2.5025,-7705.526066355776,-18.448850932005357
76,2.5358666666666667,1230.8984640819733,-14.262206818699006
77,2.5692333333333335,3025.1046550817127,-3.9729449779351476
78,2.6026000000000002,785.8400658686134,-1.3000740777160371
79,2.635966666666667,5923.766896272034,18.848382134204872
80,2.6693333333333333,-5355.031135642427,0.6343618597297956
81,2.7027,2915.6003394115974,10.5511676353024
82,2.736066666666667,-8652.742790491917,-18.879330269157112
83,2.7694333333333336,-3128.801366007117,-29.521294820204115
84,2.8028000000000004,18449.690663472717,33.231475666157564
85,2.8361666666666667,-146.07741718588557,32.734623832643905
86,2.8695333333333335,20031.623800885536,100.86800957741619
87,2.9029000000000003,-5178.432031579836,83.25465428142084
88,2.936266666666667,-28589.276162142618,-13.985799127701974
89,2.9696333333333333,6807.669491975981,9.169067204163085
90,3.003,-5894.127613457875,-10.878577175963825
91,3.036366666666667,4210.221443718954,3.4416119683198496
92,3.0697333333333336,-258.95149271169845,2.560842535073465
93,3.1031,-10249.586771266378,-32.3009867480986
94,3.1364666666666667,14081.743291251743,15.59512278143941
95,3.1698333333333335,-12017.971079379411,-25.28149648617468
96,3.2032000000000003,4924.892385569441,-8.53050335686777
97,3.236566666666667,-1768.6043860942932,-14.546041890610185
98,3.2699333333333334,-14393.537738526307,-63.50265512970188
99,3.3033,15955.837784504116,-9.232204493314974
100,3.336666666666667,927.0338163451484,-6.0790925321817895
101,3.3700333333333337,-10349.47753050422,-41.280679375657
102,3.4034,987.1000041407324,-37.92326481858985
103,3.4367666666666667,14837.874890557003,12.544668465295995
104,3.4701333333333335,-7813.818453048243,-14.032403473206603
105,3.5035000000000003,-200.33418397199802,-14.713798370100829
106,3.536866666666667,12849.320828547332,28.990483483028353
107,3.5702333333333334,-2437.3737259718596,20.70026567909425
108,3.6036000000000006,3794.2242407809204,33.60552719802651
109,3.636966666666667,-1324.0563541354265,29.102025973121485
110,3.6703333333333337,7193.822060172886,53.57030963684245
111,3.7037,-17113.50494903609,-4.637704138165874
112,3.7370666666666668,1438.4232394825724,0.254792167379689
113,3.7704333333333335,-3982.9354768119624,-13.292331217903307
114,3.8038000000000003,3562.3301267411125,-1.1758091082605489
115,3.837166666666667,5456.852530874994,17.384535381735663
116,3.8705333333333334,13168.254011932131,62.17360186472556
117,3.9039,-10968.792353922623,24.865544962664476
118,3.937266666666667,-21529.614072461907,-48.36294190969174
119,3.9706333333333337,16536.247671399626,7.881651767070317
120,4.0040000000000004,-1047.1913133155333,4.31984916894306
121,4.037366666666667,4539.89046988161,19.76133867064712
122,4.070733333333333,-11055.335870581257,-17.84107793299398
123,4.1041,-1668.9960209929197,-23.517819411124858
124,4.137466666666667,-9887.087333249152,-57.14668254596152
125,4.170833333333333,18373.485113794806,5.346890674930957
126,4.2042,-10889.2628291609,-31.69066315446114
127,4.237566666666667,7321.570750221976,-6.787868995534132
128,4.270933333333334,3815.273229613642,6.188986263872143
129,4.3043000000000005,-5622.576311075526,-12.935033061260773
130,4.337666666666667,4849.148657235856,3.5583335914511087
131,4.371033333333333,-3194.3668706635785,-7.3066383335715415
132,4.4044,2393.8718413787856,0.8356168931364827
133,4.437766666666667,154.61160678367148,1.3614959906235897
134,4.471133333333333,2846.84462124296,11.044443547076908
135,4.5045,312.02309846487225,12.105724965912579
136,4.537866666666667,2121.411213147895,19.32126225562053
137,4.571233333333334,-3460.2831534105158,7.5518316182982845
138,4.6046000000000005,-688.6947276758019,5.209380301942594
139,4.637966666666667,-3028.090701369305,-5.090037951780422
140,4.671333333333333,8313.20577252945,23.185595681592954
141,4.7047,-3593.6830530769985,10.962433139526741
142,4.738066666666667,-7831.312772180868,-15.674142072682132
143,4.771433333333333,722.9884822729897,-13.21504771061871
144,4.8048,1947.8888147153134,-6.58971062760806
145,4.838166666666667,1245.4738581600388,-2.3534913546953766
146,4.871533333333334,1790.1105319822557,3.7351958437899895
147,4.9049000000000005,3849.778114909441,16.829412265891115
148,4.938266666666667,-3853.2262100126213,3.7234678682606517
149,4.971633333333334,3505.202620278677,15.645682692925844
150,5.005,13407.483875411675,61.24843960521524
151,5.038366666666667,-30563.78022235198,-42.7078770871885
152,5.071733333333333,27269.90505770434,50.045010995591404
153,5.1051,-5368.562841355888,31.784965449559262
154,5.138466666666667,-34751.850272924545,-86.41619704856366
155,5.171833333333334,24429.523349721396,-3.324274272242925
156,5.2052000000000005,-8894.171726959734,-33.57594229360453
157,5.238566666666667,10223.663343719843,1.1977138635942284
158,5.271933333333334,-7829.793579503734,-25.433694131931635
159,5.3053,6860.649723513354,-2.098626604793666
160,5.338666666666667,-749.7863486552012,-4.64886831394711
161,5.372033333333333,3769.6320631693243,8.172748047699185
162,5.4054,-14129.586419325893,-39.886089892311894
163,5.438766666666667,10665.792778738705,-3.6086227787628764
164,5.472133333333334,-8185.555840030838,-31.45008182011827
165,5.5055000000000005,-3344.367617014412,-42.82524996361619
166,5.538866666666667,15488.639639104547,9.856123732420844
167,5.572233333333335,11514.810726730455,49.02134812065574
168,5.605600000000001,-9790.522485805042,15.720930151608455
169,5.638966666666667,1437.7676268457735,20.61119652766209
170,5.6723333333333334,-9502.280268233158,-11.708825723447047
171,5.7057,2555.627342073558,-3.0163929357622394
172,5.739066666666667,5809.421717693878,16.743142026560523
173,5.772433333333334,7103.018724910403,40.90257710517192
174,5.8058000000000005,-4008.494578016393,27.26851977389628
175,5.839166666666667,2663.159391075542,36.326700373511045
176,5.872533333333334,-16132.780146049698,-18.545582760011868
177,5.9059,-5165.887260793037,-36.116269637530415
178,5.939266666666667,24434.522150529523,46.99265551598683
179,5.9726333333333335,-32968.56998385277,-65.1430514287523
180,6.006,9982.86284482666,-31.18842788926363
181,6.039366666666667,-3464.8219760250026,-42.97329638400042
182,6.072733333333334,7131.988653669423,-18.715326141652092
183,6.1061000000000005,-813.9278221214231,-21.48373168002636
184,6.139466666666667,4695.901264315404,-5.511604036194446
185,6.172833333333334,2235.838374842391,2.093133351563761
186,6.2062,-6366.9340083009665,-19.562663258389065
187,6.239566666666667,6883.037593032376,3.848551932319153
188,6.2729333333333335,-280.19504469203787,2.8955269926768468
189,6.3063,-5688.962160812635,-16.454289938935336
190,6.339666666666667,10941.194957610338,20.75990018192087
191,6.373033333333334,1480.3967920434784,25.79516076240176
192,6.4064000000000005,-4514.605188784879,10.43967386476779
193,6.439766666666667,-914.3216849904614,7.329799564137636
194,6.473133333333334,-94.39788941811969,7.008724853612532
195,6.5065,-2007.1621782682967,0.18178180078712453
196,6.539866666666667,-2778.724846473448,-9.269470565233703
197,6.5732333333333335,1611.616590142317,-3.787893240284795
198,6.6066,1263.475824305724,0.5095559616521177
199,6.639966666666667,1010.1148135864642,3.9452505875442467
200,6.673333333333334,-3005.1015424677666,-6.275974842324061
201,6.7067000000000005,3459.7778653800547,5.491737163266987
202,6.740066666666667,-3593.937547667055,-6.732290989008691
203,6.773433333333334,2480.133038639576,1.703363688797027
