,time,linear_acceleration,angular_velocity
0,0.0,,
1,0.03336666666666667,,15.229806033324941
2,0.06673333333333334,-4148.573439828488,1.1192997021380025
3,0.10010000000000001,99.00360765873013,1.4560398015820692
4,0.13346666666666668,790.8297289939463,4.145881999077619
5,0.16683333333333333,-5724.239012375825,-15.323921777300903
6,0.20020000000000002,4526.895173129495,0.07336693592582333
7,0.23356666666666667,3686.181615256456,12.61114402349535
8,0.26693333333333336,-2492.2590611163,4.134245212155161
9,0.3003,791.1967541234332,6.825335768993613
10,0.33366666666666667,-5775.360057498775,-12.818345568268612
11,0.3670333333333334,15269.909982780551,39.11906487265341
12,0.40040000000000003,-10703.126862167905,2.7146136696970085
13,0.4337666666666667,-2536.419737366512,-5.912488461135059
14,0.46713333333333334,-147.22172969839926,-6.413232434726964
15,0.5005000000000001,-1482.3272037256063,-11.455058907473596
16,0.5338666666666667,4178.972717738403,2.7588442201381627
17,0.5672333333333334,-2173.6131082183338,-4.634246915867788
18,0.6006,7249.24170921142,20.02253511240482
19,0.6339666666666667,398.76006120093865,21.378834199262243
20,0.6673333333333333,-7811.78370722014,-5.191316976162007
21,0.7007000000000001,6211.57681807732,15.936064589911442
22,0.7340666666666668,8397.108878468878,44.4970771191243
23,0.7674333333333334,-23877.915496822614,-36.718666721580526
24,0.8008000000000001,4551.280117907877,-21.238437710279868
25,0.8341666666666667,14779.10529175865,29.029603054417386
26,0.8675333333333334,-13663.1409963164,-17.44271817328466
27,0.9009000000000001,-5721.146395409765,-36.9020030587933
28,0.9342666666666667,9083.279224153954,-6.007125371473987
29,0.9676333333333333,7625.895888086101,19.930767200643526
30,1.0010000000000001,-5481.029339618886,1.2881903438357738
31,1.0343666666666667,-2150.5015684251016,-6.026291715265547
32,1.0677333333333334,2937.4731956578153,3.9649100137642934
33,1.1011,-4998.3597209383315,-13.035966916780223
34,1.1344666666666667,5143.352260366016,4.458071862106615
35,1.1678333333333333,14846.035872645156,54.95376302254748
36,1.2012,-32404.95068283089,-55.26491055378219
37,1.2345666666666668,15972.40748185967,-0.9381015516021787
38,1.2679333333333334,-12350.074113845512,-42.94429994765829
39,1.3013000000000001,6309.713528770451,-21.483126851160698
40,1.3346666666666667,15806.550241169354,32.27955337789287
41,1.3680333333333334,-12517.933510970674,-10.297583708351377
42,1.4014000000000002,9720.117291065448,22.763365691433002
43,1.4347666666666667,-4205.922543808627,8.457798357581762
44,1.4681333333333335,2034.3398299492947,15.37718051789182
45,1.5015,-25.2515174308528,15.291292753881342
46,1.5348666666666668,-6797.026790030586,-7.827374649518715
47,1.5682333333333334,2532.2268766596435,0.7854663410905051
48,1.6016000000000001,10989.151154944344,38.16276945389825
49,1.6349666666666667,-13629.48925824615,-8.19509241325889
50,1.6683333333333334,-710.4620772054694,-10.611580824005328
51,1.7017,-12254.030280489582,-52.29110617490586
52,1.7350666666666668,7148.393915199306,-27.97733686089116
53,1.7684333333333335,12154.688002541241,13.364296474290013
54,1.8018000000000003,-2624.151405331431,4.438793393295211
55,1.8351666666666668,244.16221619503565,5.269260190479138
56,1.8685333333333334,24271.685956234644,87.82433202938769
57,1.9019000000000001,-47901.39778079165,-75.10227068407674
58,1.9352666666666667,6296.302591263479,-53.68671209129822
59,1.9686333333333335,15880.996885736175,0.32918285474988923
60,2.0020000000000002,1577.3799337113157,5.694311341481224
61,2.0353666666666665,-5354.403991503035,-12.517575833151747
62,2.0687333333333333,4556.068021223946,2.9789382315617536
63,2.1021,-3979.9161491221225,-10.557915541021515
64,2.135466666666667,8882.77528314322,19.654989856281883
65,2.1688333333333336,-3171.67429934751,8.867201974369323
66,2.2022,983.1375232292066,12.211138979984089
67,2.2355666666666667,443.1503830008003,13.71842247772042
68,2.2689333333333335,-3015.145429579459,3.46303486301078
69,2.3023000000000002,-1004.8194575820006,0.045351284894620744
70,2.3356666666666666,-68.93044531900613,-0.1891012321435186
71,2.3690333333333333,5280.446816737597,17.77123605482335
72,2.4024,-8411.87136632171,-10.839987994405515
73,2.435766666666667,7387.363600834953,14.28658680829856
74,2.4691333333333336,-5671.035752903056,-5.002257189852903
75,2.5025,1337.9411366494992,-0.45152977637640157
76,2.5358666666666667,-14413.245502831887,-49.47517486076228
77,2.5692333333333335,13454.68870634278,-3.7118605724538822
78,2.6026000000000002,2930.454300714236,6.255467850974452
79,2.635966666666667,-1690.6430954502102,0.5050983689980156
80,2.6693333333333333,9228.925055823436,31.89535994181203
81,2.7027,-19045.941218478718,-32.88543230996253
82,2.736066666666667,10204.739436733198,1.823858128943212
83,2.7694333333333336,-4485.35219619787,-13.432130822446805
84,2.8028000000000004,-662.0739810222221,-15.684037227486717
85,2.8361666666666667,7504.397394497267,9.840603587639634
86,2.8695333333333335,9503.518195472918,42.16483638977493
87,2.9029000000000003,-7385.020954188907,17.04622961049149
88,2.936266666666667,-5279.492477108769,-0.910861689494554
89,2.9696333333333333,-2655.03498738312,-9.941408826329333
90,3.003,488.1085323327401,-8.28120957092643
91,3.036366666666667,-1707.382170368428,-14.088513521109242
92,3.0697333333333336,-6090.734287184168,-34.80487445033578
93,3.1031,11799.476785474777,5.328582098288518
94,3.1364666666666667,-919.8829426901492,2.199792340786506
95,3.1698333333333335,10785.85045307507,38.885610565483
96,3.2032000000000003,-13748.196821479098,-7.876010291807572
97,3.236566666666667,10696.187206264314,28.504837120596815
98,3.2699333333333334,6661.103197454039,51.16118880476747
99,3.3033,2958.8296759989075,61.22503014243283
100,3.336666666666667,-17873.180530474932,0.43313849783391356
