,time,linear_acceleration,angular_velocity
0,0.0,,
1,0.03336666666666667,,-4.683373538947525
2,0.06673333333333334,2524.9407218283873,3.9046851173563
3,0.10010000000000001,-1713.6998134653727,-1.9241069766934387
4,0.13346666666666668,-261.56600446820084,-2.8137691257680872
5,0.16683333333333333,218.8449514687579,-2.069413718291952
6,0.20020000000000002,1248.229148069562,2.176177097941932
7,0.23356666666666667,-799.4067520133331,-0.5428380524669913
8,0.26693333333333336,855.1836400323389,2.36589053629404
9,0.3003,-719.5153098975412,-0.08139055513456497
10,0.33366666666666667,343.6555418078626,1.087482014860917
11,0.3670333333333334,-1678.4979200523378,-4.621578188918874
12,0.40040000000000003,1599.6172421521158,0.8191858593117324
13,0.4337666666666667,-52.15961694105736,0.6417758132431004
14,0.46713333333333334,-869.5128028992597,-2.315690431072763
15,0.5005000000000001,-732.0879999983443,-4.805734902694725
16,0.5338666666666667,2470.348738176284,3.5966405200523326
17,0.5672333333333334,-1960.3195432440598,-3.0709770905059526
18,0.6006,1520.129799213062,2.0994270175887615
19,0.6339666666666667,-1640.0688328419405,-3.478924670059155
20,0.6673333333333333,1097.5902189704798,0.254299282334491
21,0.7007000000000001,1210.7132941192244,4.372287754687013
22,0.7340666666666668,-2334.694794645981,-3.568689103758879
23,0.7674333333333334,1299.847955525145,0.852472308000107
24,0.8008000000000001,-1778.9829851150394,-5.198366863254238
25,0.8341666666666667,1437.544042576496,-0.30886096240791766
26,0.8675333333333334,-801.476088107681,-3.034914527463264
27,0.9009000000000001,108.99349772622702,-2.6641959028490825
28,0.9342666666666667,-3392.9816711756694,-14.2047146009355
29,0.9676333333333333,3704.0692093452017,-1.6060965970124776
30,1.0010000000000001,-2630.9457987051846,-10.554709388395072
31,1.0343666666666667,-819.5175112582127,-13.34212708723798
32,1.0677333333333334,4517.7443563546285,2.0240370334245967
33,1.1011,-3902.3333509685413,-11.24893505056961
34,1.1344666666666667,2684.0076577201216,-2.119843425092718
35,1.1678333333333333,-2061.4216921022817,-9.131338884808574
36,1.2012,6238.035959370586,12.086037925690832
37,1.2345666666666668,-1910.9424449812473,5.58636620490852
38,1.2679333333333334,2726.428038536481,14.859741898333622
39,1.3013000000000001,-3620.6770313800307,2.5447649754269914
40,1.3346666666666667,799.9490555162929,5.265624657967957
41,1.3680333333333334,-1036.5699063725326,1.739948557801773
42,1.4014000000000002,671.7618255942027,4.024806143326064
43,1.4347666666666667,-524.1237608598851,2.2421086080873853
44,1.4681333333333335,-2421.820584829128,-5.9952084337541525
45,1.5015,4168.148654272647,8.181878902049124
46,1.5348666666666668,9792.783230663747,41.48998632268942
47,1.5682333333333334,4057.3391626749594,55.29017830990525
48,1.6016000000000001,-21345.88986070307,-17.313409017868576
49,1.6349666666666667,5492.7577913551695,1.3690597186129214
50,1.6683333333333334,-3324.5526204029284,-9.938711851293096
51,1.7017,4762.62206310604,6.260352658285999
52,1.7350666666666668,3871.9738030941776,19.430063079275747
